flow_id,created_at,src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts_s,flow_pkts_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts_s,bwd_pkts_s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down_up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts_b_avg,fwd_pkts_b_avg,fwd_blk_rate_avg,bwd_byts_b_avg,bwd_pkts_b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
flow-00106,2018-02-16T01:46:06.000Z,100.1.1.2,192.168.1.1,1080,80,6,49818,3,0,0,0,0,0,0,0,0,0,0,0,0,60.21919788,24909,17028.5455,36950,12868,49818,24909,17028.5455,36950,12868,0,0,0,0,0,0,0,0,0,96,0,60.21919788,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00107,2018-02-16T01:46:06.000Z,100.1.1.3,192.168.1.1,1080,80,6,779,2,0,0,0,0,0,0,0,0,0,0,0,0,2567.394095,779,0,779,779,779,779,0,779,779,0,0,0,0,0,0,0,0,0,64,0,2567.394095,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00108,2018-02-16T01:46:06.000Z,100.1.1.1,192.168.1.1,1080,80,6,16727,2,0,0,0,0,0,0,0,0,0,0,0,0,119.5671669,16727,0,16727,16727,16727,16727,0,16727,16727,0,0,0,0,0,0,0,0,0,64,0,119.5671669,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00109,2018-02-16T01:46:07.000Z,0.0.0.0,192.168.1.1,60822,59822,6,4013710,5,3,935,353,935,0,187,418.1447118,353,0,117.6666667,203.804645,320.9001149,1.993168415,573387.1429,1489808.433,3951796,5,4013710,1003427.5,1965650.996,3951801,17,21668,10834,6383.760021,15348,6320,0,0,0,0,168,104,1.24573026,0.747438156,0,935,143.1111111,319.0820602,101813.3611,0,0,0,0,1,0,0,0,0,161,187,117.6666667,0,0,0,0,0,0,5,935,3,353,219,211,1,32,0,0,0,0,0,0,0,0
flow-00110,2018-02-16T01:46:07.000Z,100.1.1.2,192.168.1.1,1080,80,6,4394,2,0,0,0,0,0,0,0,0,0,0,0,0,455.1661356,4394,0,4394,4394,4394,4394,0,4394,4394,0,0,0,0,0,0,0,0,0,64,0,455.1661356,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00111,2018-02-16T01:46:09.000Z,0.0.0.0,192.168.1.1,49012,48012,6,4043806,5,3,935,308,935,0,187,418.1447118,308,0,102.6666667,177.8238829,307.3836875,1.978334272,577686.5714,1493496.135,3964380,7,4043806,1010951.5,1969055.761,3964388,16,32321,16160.5,13756.76243,25888,6433,0,0,0,0,168,104,1.23645892,0.741875352,0,935,138.1111111,315.7168211,99677.11111,0,0,0,0,1,0,0,0,0,155.375,187,102.6666667,0,0,0,0,0,0,5,935,3,308,219,211,1,32,0,0,0,0,0,0,0,0
flow-00112,2018-02-16T01:46:09.000Z,0.0.0.0,192.168.1.1,46562,45562,6,3830312,5,3,935,292,935,0,187,418.1447118,292,0,97.33333333,168.5862786,320.3394397,2.088602704,547187.4286,1402256.22,3726960,4,3830312,957578,1846443.093,3726964,23,63494,31747,1002.677416,32456,31038,0,0,0,0,168,104,1.30537669,0.783226014,0,935,136.3333333,314.6839685,99026,0,0,0,0,1,0,0,0,0,153.375,187,97.33333333,0,0,0,0,0,0,5,935,3,292,219,211,1,32,0,0,0,0,0,0,0,0
flow-00113,2018-02-16T01:46:09.000Z,100.1.1.3,192.168.1.1,1080,80,6,2677,2,0,0,0,0,0,0,0,0,0,0,0,0,747.1049682,2677,0,2677,2677,2677,2677,0,2677,2677,0,0,0,0,0,0,0,0,0,64,0,747.1049682,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00114,2018-02-16T01:46:09.000Z,0.0.0.0,192.168.1.1,48056,47056,6,4028530,5,3,935,317,935,0,187,418.1447118,317,0,105.6666667,183.0200353,310.7833378,1.985836025,575504.2857,1500873.543,3979034,2,4028530,1007132.5,1981403.77,3979041,20,48774,24387,16236.58591,35868,12906,0,0,0,0,168,104,1.241147515,0.744688509,0,935,139.1111111,316.335836,100068.3611,0,0,0,0,1,0,0,0,0,156.5,187,105.6666667,0,0,0,0,0,0,5,935,3,317,237,211,1,32,0,0,0,0,0,0,0,0
flow-00115,2018-02-16T01:46:10.000Z,0.0.0.0,192.168.1.1,55476,54476,6,5074317,5,4,935,363,935,0,187,418.1447118,363,0,90.75,181.5,255.7979724,1.773637713,634289.625,1408287.969,4006462,3,5074317,1268579.25,2508118.228,5030724,39,1048478,349492.6667,584364.9797,1024259,11634,0,0,0,0,168,144,0.985354285,0.788283428,0,935,129.8,305.0525638,93057.06667,0,0,0,0,1,0,0,0,0,144.2222222,187,90.75,0,0,0,0,0,0,5,935,4,363,219,211,1,32,0,0,0,0,0,0,0,0
flow-00116,2018-02-16T01:46:10.000Z,100.1.1.1,192.168.1.1,1080,80,6,1507,2,0,0,0,0,0,0,0,0,0,0,0,0,1327.140013,1507,0,1507,1507,1507,1507,0,1507,1507,0,0,0,0,0,0,0,0,0,64,0,1327.140013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00117,2018-02-16T01:46:11.000Z,100.1.1.2,192.168.1.1,1080,80,6,4202145,4,4,343,935,343,0,85.75,171.5,935,0,233.75,467.5,304.1303906,1.903789612,600306.4286,1539042.663,4089251,5,4201383,1400461,2329228.95,4089251,265,112887,37629,64520.71608,112130,27,0,0,0,0,124,136,0.951894806,0.951894806,0,935,142,318.2762165,101299.75,1,0,0,0,0,0,0,0,1,159.75,85.75,233.75,0,0,0,0,0,0,4,343,4,935,0,237,1,20,0,0,0,0,0,0,0,0
flow-00118,2018-02-16T01:46:11.000Z,0.0.0.0,192.168.1.1,36378,35378,6,4434779,5,4,935,626,935,0,187,418.1447118,313,0,156.5,180.7106343,351.9904825,2.029413416,554347.375,1450929.342,4139324,6,4434779,1108694.75,2024477.568,4139332,31,279315,93105,131362.2188,244585,10554,0,0,0,0,168,136,1.127451898,0.901961518,0,935,156.1,303.0384831,91832.32222,0,0,0,0,1,0,0,0,0,173.4444444,187,156.5,0,0,0,0,0,0,5,935,4,626,219,211,1,32,0,0,0,0,0,0,0,0
flow-00119,2018-02-16T01:46:11.000Z,0.0.0.0,192.168.1.1,58468,57468,6,3767557,5,5,935,906,935,0,187,418.1447118,302,0,181.2,165.4122124,488.64556,2.654239869,418617.4444,1065952.332,3248996,4,3767557,941889.25,1554474.222,3249000,26,490947,122736.75,129366.6192,240366,1606,0,0,0,0,168,168,1.327119935,1.327119935,0,935,167.3636364,289.7793204,83972.05455,0,0,0,0,1,0,0,0,1,184.1,187,181.2,0,0,0,0,0,0,5,935,5,906,237,211,1,32,0,0,0,0,0,0,0,0
flow-00120,2018-02-16T01:46:11.000Z,0.0.0.0,192.168.1.1,60482,59482,6,4201401,5,3,935,306,935,0,187,418.1447118,306,0,102,176.6691824,295.3776609,1.904126742,600200.1429,1551644.408,4118720,7,4201401,1050350.25,2045679.844,4118727,25,37253,18626.5,25974.15339,36993,260,0,0,0,0,168,104,1.190079214,0.714047528,0,935,137.8888889,315.5829702,99592.61111,0,0,0,0,1,0,0,0,0,155.125,187,102,0,0,0,0,0,0,5,935,3,306,219,211,1,32,0,0,0,0,0,0,0,0
flow-00121,2018-02-16T01:46:11.000Z,0.0.0.0,192.168.1.1,35282,34282,6,4170897,5,3,935,377,935,0,187,418.1447118,377,0,125.6666667,217.6610515,314.5606329,1.91805264,595842.4286,1550000.603,4110759,6,4170897,1042724.25,2045421.064,4110765,27,38486,19243,25720.30206,37430,1056,0,0,0,0,168,104,1.1987829,0.71926974,0,935,145.7777778,321.1490222,103136.6944,0,0,0,0,1,0,0,0,0,164,187,125.6666667,0,0,0,0,0,0,5,935,3,377,219,211,1,32,0,0,0,0,0,0,0,0
flow-00122,2018-02-16T01:46:12.000Z,100.1.1.3,192.168.1.1,1080,80,6,6671,2,0,0,0,0,0,0,0,0,0,0,0,0,299.8051267,6671,0,6671,6671,6671,6671,0,6671,6671,0,0,0,0,0,0,0,0,0,64,0,299.8051267,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00123,2018-02-16T01:46:12.000Z,0.0.0.0,192.168.1.1,42088,41088,6,4300040,5,4,935,319,935,0,187,418.1447118,319,0,79.75,159.5,291.6251942,2.093003786,537505,1473361.161,4183412,10,4300040,1075010,2076217.196,4189089,25,4238340,1412780,2399566.208,4183412,2630,0,0,0,0,168,136,1.162779881,0.930223905,0,935,125.4,301.6131444,90970.48889,0,0,0,0,1,1,0,0,0,139.3333333,187,79.75,0,0,0,0,0,0,5,935,4,319,237,211,1,32,0,0,0,0,0,0,0,0
flow-00124,2018-02-16T01:46:12.000Z,100.1.1.1,192.168.1.1,1080,80,6,19460,2,0,0,0,0,0,0,0,0,0,0,0,0,102.7749229,19460,0,19460,19460,19460,19460,0,19460,19460,0,0,0,0,0,0,0,0,0,64,0,102.7749229,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00125,2018-02-16T01:46:12.000Z,0.0.0.0,192.168.1.1,41732,40732,6,4287364,5,3,935,350,935,0,187,418.1447118,350,0,116.6666667,202.0725942,299.7179619,1.865948401,612480.5714,1574861.524,4183487,3,4287364,1071841,2074597.459,4183495,20,62265,31132.5,42772.18209,61377,888,0,0,0,0,168,104,1.166217751,0.69973065,0,935,142.7777778,318.8368618,101656.9444,0,0,0,0,1,0,0,0,0,160.625,187,116.6666667,0,0,0,0,0,0,5,935,3,350,219,211,1,32,0,0,0,0,0,0,0,0
flow-00126,2018-02-16T01:46:13.000Z,0.0.0.0,192.168.1.1,49152,48152,6,4330282,5,3,935,340,935,0,187,418.1447118,340,0,113.3333333,196.2990915,294.438099,1.847454739,618611.7143,1593565.732,4231815,5,4330282,1082570.5,2099820.535,4231822,27,83949,41974.5,59007.35378,83699,250,0,0,0,0,168,104,1.154659212,0.692795527,0,935,141.6666667,318.0408779,101150,0,0,0,0,1,0,0,0,0,159.375,187,113.3333333,0,0,0,0,0,0,5,935,3,340,219,211,1,32,0,0,0,0,0,0,0,0
flow-00127,2018-02-16T01:46:14.000Z,0.0.0.0,192.168.1.1,52490,51490,6,4007913,5,3,935,304,935,0,187,418.1447118,304,0,101.3333333,175.5144818,309.1384469,1.996051311,572559,1483593.638,3936791,3,4007913,1001978.25,1956656.148,3936799,36,50361,25180.5,32357.91341,48061,2300,0,0,0,0,168,104,1.24753207,0.748519242,0,935,137.6666667,315.4504715,99509,0,0,0,0,1,0,0,0,0,154.875,187,101.3333333,0,0,0,0,0,0,5,935,3,304,219,211,1,32,0,0,0,0,0,0,0,0
flow-00128,2018-02-16T01:46:15.000Z,100.1.1.2,192.168.1.1,1080,80,6,51126,3,0,0,0,0,0,0,0,0,0,0,0,0,58.67855885,25563,20230.32501,39868,11258,51126,25563,20230.32501,39868,11258,0,0,0,0,0,0,0,0,0,96,0,58.67855885,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00129,2018-02-16T01:46:15.000Z,0.0.0.0,192.168.1.1,61318,60318,6,4334139,5,3,935,323,935,0,187,418.1447118,323,0,107.6666667,186.4841369,290.2537274,1.845810667,619162.7143,1573398.786,4186439,8,4334139,1083534.75,2069194.643,4186447,47,116546,58273,54865.82937,97069,19477,0,0,0,0,168,104,1.153631667,0.692179,0,935,139.7777778,316.7636255,100339.1944,0,0,0,0,1,0,0,0,0,157.25,187,107.6666667,0,0,0,0,0,0,5,935,3,323,219,211,1,32,0,0,0,0,0,0,0,0
flow-00130,2018-02-16T01:46:16.000Z,100.1.1.3,192.168.1.1,1080,80,6,2646,2,0,0,0,0,0,0,0,0,0,0,0,0,755.8578987,2646,0,2646,2646,2646,2646,0,2646,2646,0,0,0,0,0,0,0,0,0,64,0,755.8578987,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00131,2018-02-16T01:46:19.000Z,0.0.0.0,192.168.1.1,56406,55406,6,36611,1,2,0,0,0,0,0,0,0,0,0,0,0,81.94258556,18305.5,9852.118782,25272,11339,0,0,0,0,0,25272,25272,0,25272,25272,0,0,0,0,32,64,27.31419519,54.62839037,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,219,225,0,32,0,0,0,0,0,0,0,0
flow-00132,2018-02-16T01:46:19.000Z,100.1.1.1,192.168.1.1,1080,80,6,1214,2,0,0,0,0,0,0,0,0,0,0,0,0,1647.446458,1214,0,1214,1214,1214,1214,0,1214,1214,0,0,0,0,0,0,0,0,0,64,0,1647.446458,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00133,2018-02-16T01:46:20.000Z,0.0.0.0,192.168.1.1,60862,59862,6,4055451,5,3,935,342,935,0,187,418.1447118,342,0,114,197.4537921,314.8848303,1.972653596,579350.1429,1499634.758,3979909,6,4055451,1013862.75,1977537.115,3979917,26,60557,30278.5,34926.12524,54975,5582,0,0,0,0,168,104,1.232908498,0.739745099,0,935,141.8888889,318.1974405,101249.6111,0,0,0,0,1,0,0,0,0,159.625,187,114,0,0,0,0,0,0,5,935,3,342,219,211,1,32,0,0,0,0,0,0,0,0
flow-00134,2018-02-16T01:46:20.000Z,100.1.1.2,192.168.1.1,1080,80,6,33364,2,0,0,0,0,0,0,0,0,0,0,0,0,59.94485074,33364,0,33364,33364,33364,33364,0,33364,33364,0,0,0,0,0,0,0,0,0,64,0,59.94485074,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00135,2018-02-16T01:46:24.000Z,0.0.0.0,192.168.1.1,34094,33094,6,4124979,5,3,935,411,935,0,187,418.1447118,411,0,137,237.2909606,326.3046915,1.939403813,589282.7143,1528336.641,4055045,4,4124979,1031244.75,2015953.501,4055049,30,45026,22513,25182.90091,40320,4706,0,0,0,0,168,104,1.212127383,0.72727643,0,935,149.5555556,324.392552,105230.5278,0,0,0,0,1,0,0,0,0,168.25,187,137,0,0,0,0,0,0,5,935,3,411,219,211,1,32,0,0,0,0,0,0,0,0
flow-00136,2018-02-16T01:46:25.000Z,0.0.0.0,192.168.1.1,44550,43550,6,4502856,5,5,935,870,935,0,187,418.1447118,290,0,174,158.8395417,400.8567007,2.220812746,500317.3333,1323335.988,4021233,7,4502856,1125714,1940642.368,4021240,30,441879,110469.75,118175.6596,216223,3700,0,0,0,0,168,168,1.110406373,1.110406373,0,935,164.0909091,288.1563654,83034.09091,0,0,0,0,1,0,0,0,1,180.5,187,174,0,0,0,0,0,0,5,935,5,870,219,211,1,32,0,0,0,0,0,0,0,0
flow-00137,2018-02-16T01:46:26.000Z,100.1.1.3,192.168.1.1,1080,80,6,52344,3,0,0,0,0,0,0,0,0,0,0,0,0,57.3131591,26172,34256.49512,50395,1949,52344,26172,34256.49512,50395,1949,0,0,0,0,0,0,0,0,0,96,0,57.3131591,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00138,2018-02-16T01:46:26.000Z,0.0.0.0,192.168.1.1,48074,47074,6,4045679,4,5,935,345,935,0,233.75,467.5,345,0,69,154.2886904,316.3869402,2.224595674,505709.875,1399973.217,3970330,6,4021383,1340461,2277577.325,3970336,12235,75349,18837.25,22316.46173,51934,3249,0,0,0,0,136,168,0.988709188,1.235886485,0,935,128,303.5731653,92156.66667,0,0,0,0,1,0,0,0,1,142.2222222,233.75,69,0,0,0,0,0,0,4,935,5,345,219,225,1,32,0,0,0,0,0,0,0,0
flow-00139,2018-02-16T01:46:29.000Z,100.1.1.1,192.168.1.1,1080,80,6,3577,2,0,0,0,0,0,0,0,0,0,0,0,0,559.1277607,3577,0,3577,3577,3577,3577,0,3577,3577,0,0,0,0,0,0,0,0,0,64,0,559.1277607,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00140,2018-02-16T01:46:29.000Z,100.1.1.2,192.168.1.1,1080,80,6,718,2,0,0,0,0,0,0,0,0,0,0,0,0,2785.51532,718,0,718,718,718,718,0,718,718,0,0,0,0,0,0,0,0,0,64,0,2785.51532,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00141,2018-02-16T01:46:29.000Z,100.1.1.3,192.168.1.1,1080,80,6,3012521,4,5,320,935,320,0,80,160,935,0,187,418.1447118,416.5946063,2.987531041,376565.125,1050300.491,2975859,4,3007915,1002638.333,1708873.669,2975866,10672,3012514,753128.5,1481890.5,2975863,50,0,0,0,0,136,168,1.327791574,1.659739467,0,935,125.5,301.6846219,91013.61111,0,0,0,0,1,1,0,0,1,139.4444444,80,187,0,0,0,0,0,0,4,320,5,935,225,237,1,32,0,0,0,0,0,0,0,0
flow-00142,2018-02-16T01:46:32.000Z,0.0.0.0,192.168.1.1,61796,60796,6,4340656,5,3,935,357,935,0,187,418.1447118,357,0,119,206.1140461,297.650862,1.843039393,620093.7143,1593045.353,4232280,5,4340656,1085164,2098294.798,4232288,27,73097,36548.5,47608.79247,70213,2884,0,0,0,0,168,104,1.151899621,0.691139772,0,935,143.5555556,319.4135686,102025.0278,0,0,0,0,1,0,0,0,0,161.5,187,119,0,0,0,0,0,0,5,935,3,357,219,211,1,32,0,0,0,0,0,0,0,0
flow-00143,2018-02-16T01:46:33.000Z,100.1.1.1,192.168.1.1,1080,80,6,5336,2,0,0,0,0,0,0,0,0,0,0,0,0,374.8125937,5336,0,5336,5336,5336,5336,0,5336,5336,0,0,0,0,0,0,0,0,0,64,0,374.8125937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00144,2018-02-16T01:46:33.000Z,100.1.1.2,192.168.1.1,1080,80,6,34215,2,0,0,0,0,0,0,0,0,0,0,0,0,58.45389449,34215,0,34215,34215,34215,34215,0,34215,34215,0,0,0,0,0,0,0,0,0,64,0,58.45389449,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00145,2018-02-16T01:46:33.000Z,0.0.0.0,192.168.1.1,38654,37654,6,4097324,5,3,935,368,935,0,187,418.1447118,368,0,122.6666667,212.4648991,318.0124393,1.952493872,585332,1511103.593,4012031,6,4097324,1024331,1991918.154,4012039,25,50945,25472.5,5625.034444,29450,21495,0,0,0,0,168,104,1.22030867,0.732185202,0,935,144.7777778,320.3520633,102625.4444,0,0,0,0,1,0,0,0,0,162.875,187,122.6666667,0,0,0,0,0,0,5,935,3,368,237,211,1,32,0,0,0,0,0,0,0,0
flow-00146,2018-02-16T01:46:35.000Z,0.0.0.0,192.168.1.1,49976,48976,6,4157541,5,3,935,351,935,0,187,418.1447118,351,0,117,202.6499445,309.3174547,1.924214337,593934.4286,1543449.841,4093980,6,4157541,1039385.25,2036468.714,4093986,25,22765,11382.5,11774.03501,19708,3057,0,0,0,0,168,104,1.202633961,0.721580376,0,935,142.8888889,318.9182671,101708.8611,0,0,0,0,1,0,0,0,0,160.75,187,117,0,0,0,0,0,0,5,935,3,351,219,211,1,32,0,0,0,0,0,0,0,0
flow-00147,2018-02-16T01:46:35.000Z,0.0.0.0,192.168.1.1,50044,49044,6,4407630,5,4,935,722,935,0,187,418.1447118,361,0,180.5,208.4234472,375.9389967,2.041913682,550953.75,1461363.781,4163021,7,4407630,1101907.5,2043514.827,4163028,37,231712,77237.33333,119756.8463,215330,1905,0,0,0,0,168,136,1.13439649,0.907517192,0,935,165.7,309.1749056,95589.12222,0,0,0,0,1,0,0,0,0,184.1111111,187,180.5,0,0,0,0,0,0,5,935,4,722,237,211,1,32,0,0,0,0,0,0,0,0
flow-00148,2018-02-16T01:46:35.000Z,100.1.1.3,192.168.1.1,1080,80,6,64805,3,0,0,0,0,0,0,0,0,0,0,0,0,46.29272433,32402.5,14398.81539,42584,22221,64805,32402.5,14398.81539,42584,22221,0,0,0,0,0,0,0,0,0,96,0,46.29272433,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00149,2018-02-16T01:46:36.000Z,100.1.1.1,192.168.1.1,1080,80,6,49508,3,0,0,0,0,0,0,0,0,0,0,0,0,60.59626727,24754,26290.23012,43344,6164,49508,24754,26290.23012,43344,6164,0,0,0,0,0,0,0,0,0,96,0,60.59626727,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00150,2018-02-16T01:46:36.000Z,0.0.0.0,192.168.1.1,56436,55436,6,4266721,5,3,935,358,935,0,187,418.1447118,358,0,119.3333333,206.6913964,303.0430159,1.874976123,609531.5714,1586909.065,4208147,4,4266721,1066680.25,2094375.42,4208151,22,19185,9592.5,12213.85543,18229,956,0,0,0,0,168,104,1.171860077,0.703116046,0,935,143.6666667,319.4972613,102078.5,0,0,0,0,1,0,0,0,0,161.625,187,119.3333333,0,0,0,0,0,0,5,935,3,358,237,211,1,32,0,0,0,0,0,0,0,0
flow-00151,2018-02-16T01:46:37.000Z,100.1.1.2,192.168.1.1,1080,80,6,743,2,0,0,0,0,0,0,0,0,0,0,0,0,2691.79004,743,0,743,743,743,743,0,743,743,0,0,0,0,0,0,0,0,0,64,0,2691.79004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00152,2018-02-16T01:46:38.000Z,100.1.1.3,192.168.1.1,1080,80,6,5359,2,0,0,0,0,0,0,0,0,0,0,0,0,373.203956,5359,0,5359,5359,5359,5359,0,5359,5359,0,0,0,0,0,0,0,0,0,64,0,373.203956,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00153,2018-02-16T01:46:38.000Z,0.0.0.0,192.168.1.1,42644,41644,6,4609873,5,4,935,672,935,0,187,418.1447118,336,0,168,193.9896904,348.5996252,1.952331442,576234.125,1486484.264,4250145,5,4609873,1152468.25,2070749.624,4250152,25,335191,111730.3333,104953.0572,208731,315,0,0,0,0,168,136,1.084628579,0.867702863,0,935,160.7,305.8271298,93530.23333,0,0,0,0,1,0,0,0,0,178.5555556,187,168,0,0,0,0,0,0,5,935,4,672,237,211,1,32,0,0,0,0,0,0,0,0
flow-00154,2018-02-16T01:46:39.000Z,100.1.1.1,192.168.1.1,1080,80,6,89783,3,0,0,0,0,0,0,0,0,0,0,0,0,33.41389795,44891.5,5675.946133,48905,40878,89783,44891.5,5675.946133,48905,40878,0,0,0,0,0,0,0,0,0,96,0,33.41389795,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00155,2018-02-16T01:46:39.000Z,0.0.0.0,192.168.1.1,51866,50866,6,4341139,5,3,935,307,935,0,187,418.1447118,307,0,102.3333333,177.2465326,286.1000304,1.842834334,620162.7143,1594543.835,4235958,7,4341139,1085284.75,2100626.315,4235965,26,65555,32777.5,24015.46761,49759,15796,0,0,0,0,168,104,1.151771459,0.691062875,0,935,138,315.6497268,99634.75,0,0,0,0,1,0,0,0,0,155.25,187,102.3333333,0,0,0,0,0,0,5,935,3,307,219,211,1,32,0,0,0,0,0,0,0,0
flow-00156,2018-02-16T01:46:39.000Z,100.1.1.2,192.168.1.1,1080,80,6,20119,2,0,0,0,0,0,0,0,0,0,0,0,0,99.40851931,20119,0,20119,20119,20119,20119,0,20119,20119,0,0,0,0,0,0,0,0,0,64,0,99.40851931,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00157,2018-02-16T01:46:40.000Z,0.0.0.0,192.168.1.1,59470,58470,6,4449104,5,3,935,326,935,0,187,418.1447118,326,0,108.6666667,188.2161878,283.4278542,1.798114856,635586.2857,1645029.38,4365927,8,4449104,1112276,2169202.238,4365935,25,48699,24349.5,28805.40895,44718,3981,0,0,0,0,168,104,1.123821785,0.674293071,0,935,140.1111111,316.9820359,100477.6111,0,0,0,0,1,0,0,0,0,157.625,187,108.6666667,0,0,0,0,0,0,5,935,3,326,219,211,1,32,0,0,0,0,0,0,0,0
flow-00158,2018-02-16T01:46:40.000Z,100.1.1.3,192.168.1.1,1080,80,6,35572,2,0,0,0,0,0,0,0,0,0,0,0,0,56.2239964,35572,0,35572,35572,35572,35572,0,35572,35572,0,0,0,0,0,0,0,0,0,64,0,56.2239964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
